customer_id,full_name,customer_type,gender,birth_date,email,phone,city,kvkk_consent,marketing_consent,created_at,updated_at
C005716,Efe Taş,individual,M,1979-05-08,efe.tas@yahoo.com,+905318347201,Kocaeli,True,False,2025-05-09T21:32:37,2025-09-16T21:32:37
C005717,Ayşe Taş,individual,F,2002-06-26,ayse.tas96@gmail.com,+905547979139,Muğla,True,True,2025-03-09T03:34:37,2025-05-19T03:34:37
C005718,Melis Çakır,individual,F,1980-01-05,melis.cakir72@hotmail.com,+905512090601,Konya,True,True,2025-10-21T19:55:17,2026-01-25T19:55:17
C005719,Pınar Kurt,individual,F,1974-05-27,pinar.kurt48@gmail.com,+905469717213,Kocaeli,True,False,2025-07-20T05:32:13,2025-12-09T05:32:13
C005720,Ufuk Yazılım A.Ş.,corporate,,,ufukyazilim@ufuk.com.tr,5599527664,Gaziantep,True,False,2025-03-09T13:20:38,2025-07-17T13:20:38
C005721,Boğaziçi Gıda A.Ş.,corporate,,,bogazicigida at bogazici.com.tr,0 (537) 429-9486,Antalya,True,False,2024-04-22T00:31:20,2024-11-06T00:31:20
C005722,Eren Koç,individual,M,1984-09-25,eren.koc@outlook.com,+905473440750,İstanbul,True,True,2024-12-28T15:26:00,2025-01-18T15:26:00
C005723,Oğuz Erdoğan,individual,M,1966-08-24,oguz.erdogan62@gmail.com,+905387265249,ISTANBUL,True,False,2023-12-11T18:39:40,2024-03-10T18:39:40
C005724,Kuzey Turizm A.Ş.,corporate,,,kuzeyturizm@kuzey.com.tr,+905393031106,Muğla,True,True,2024-03-27T07:45:30,2024-10-07T07:45:30
C005725,Selim Bozkurt,individual,M,1979-12-03,selim.bozkurt44@outlook.com,+905483582103,İstanbul,True,True,2025-07-18T15:44:26,2025-08-17T15:44:26
C005726,Barış Ateş,individual,M,1980-12-04,baris.ates@hotmail.com,05491951737,İstanbul,True,True,2025-11-03T14:53:18,2026-05-01T14:53:18
C005727,Tuğba Aslan,individual,F,1969-12-19,tugba.aslan26@icloud.com,+905583979452,Gaziantep,True,False,2026-05-27T23:18:36,2026-08-02T23:18:36
C005728,Umut Acar,individual,M,1993-04-15,umut.acar@outlook.com,+905565910651,İzmir,True,True,2026-03-20T06:31:11,2026-06-05T06:31:11
C005729,Ali Çelik,individual,M,1998-10-15,ali.celik88@hotmail.com,+90 546 866 0778,Samsun,True,True,2026-08-07T15:46:54,2026-11-11T15:46:54
C005730,Hasan Polat,individual,M,2002-06-10,hasan.polat51@yahoo.com,+905498702774,Konya,True,True,2025-05-27T11:24:55,2025-09-12T11:24:55
C005731,Naz Karaca,individual,F,2002-01-18,naz.karaca@yahoo.com,+905381631753,İstanbul,True,True,2026-04-25T15:09:18,2026-10-23T15:09:18
C005732,Anadolu Medya A.Ş.,corporate,,,anadolumedya@anadolu.com.tr,+905483332807,Ankara,True,False,2025-06-30T03:33:49,2025-07-12T03:33:49
C005733,Cem Bulut,individual,M,1977-04-22,cem.bulut@hotmail.com,+905323092056,İstanbul,True,False,2023-09-13T21:53:15,2023-12-19T21:53:15
C005734,Burak Uzun,individual,M,1988-05-11,burak.uzun69@icloud.com,+905464442732,İstanbul,True,True,2023-12-02T05:39:22,2024-06-15T05:39:22
C005735,Cem Şahin,individual,M,1971-08-29,cem.sahin@gmail.com,+905428530621,Bursa,True,False,2025-07-13T01:21:09,2025-10-16T01:21:09
C005736,Mehmet Korkmaz,individual,M,1987-02-05,mehmet.korkmaz34@outlook.com,05494284345,İstanbul,False,True,2024-04-15T20:56:43,2024-05-01T20:56:43
C005737,Delta Enerji A.Ş.,corporate,,,deltaenerji@delta.com.tr,+905589926956,Ankara,True,True,2026-06-03T23:48:33,2026-08-31T23:48:33
C005738,Serkan Özkan,individual,M,2002-03-03,serkan.ozkan4@gmail.com,+905591511906,Kocaeli,True,False,2025-08-26T13:57:15,2025-09-20T13:57:15
C005739,Tolga Aydın,individual,M,1998-12-10,tolga.aydin@gmail.com,+905339071068,İstanbul,True,True,2024-03-02T23:07:34,2024-03-04T23:07:34
C005740,Sude Aksoy,individual,F,1967-03-22,sude.aksoy86@hotmail.com,+905474031969,İstanbul,True,False,2024-05-22T03:56:11,2024-10-12T03:56:11
C005741,Ufuk Teknoloji A.Ş.,corporate,,,ufukteknoloji@ufuk.com.tr,+905444305604,Bursa,True,False,2025-10-29T13:20:27,2026-01-27T13:20:27
C005742,Efe Şimşek,individual,M,2002-04-28,efe.simsek@icloud.com,+905573402792,İstanbul,True,False,2024-04-21T07:46:40,2024-09-17T07:46:40
C005743,Boğaziçi Danışmanlık Ltd. Şti.,corporate,,,bogazicidanismanlik@bogazici.com.tr,+905337241646,Ankara,False,False,2024-12-02T08:46:12,2025-05-19T08:46:12
C005744,Mustafa Acar,individual,M,1968-03-19,mustafa.acar23@hotmail.com,5403229972,Bursa,True,True,2025-02-05T19:34:29,2025-06-07T19:34:29
C005745,Kerem Tekin,individual,M,1998-05-19,kerem.tekin@icloud.com,+90 552 947 7886,İstanbul,True,True,2026-08-30T19:55:38,2027-02-22T19:55:38
C005746,Ebru Koç,individual,F,1978-02-08,ebru.koc@icloud.com,+905466278677,İstanbul,True,True,2024-06-24T23:32:42,2024-09-05T23:32:42
C005747,Ceren Özkan,individual,F,1999-08-02,ceren.ozkan46@gmail.com,+905495580471,istanbul,True,True,2026-08-12T01:51:35,2026-09-07T01:51:35
C005748,Merve Çelik,individual,F,1979-01-24,merve.celik14@outlook.com,+905365317640,İstanbul,True,False,2025-09-14T13:58:40,2026-02-23T13:58:40
C005749,Nazlı Erdoğan,individual,F,1983-09-27,nazli.erdogan70@yahoo.com,+905381736999,İstanbul,False,True,2025-10-18T19:23:42,2025-12-10T19:23:42
C005750,Berk Aslan,individual,M,1986-10-07,berk.aslan@hotmail.com,+905536828534,Adana,True,True,2024-01-14T07:56:54,2024-06-22T07:56:54
C005751,Kerem Turan,individual,M,1978-08-09,kerem.turan71@hotmail.com,+905303746116,İzmir,True,False,2025-12-19T11:45:28,2026-03-19T11:45:28
C005752,Serkan Erdoğan,individual,M,1990-05-12,serkan.erdogan@outlook.com,+905484267527,İstanbul,True,False,2024-01-31T20:45:52,2024-06-28T20:45:52
C005753,Ece Koç,individual,F,1962-09-30,ece.koc69@outlook.com,+905574359534,İstanbul,True,True,2026-08-25T11:05:55,2027-02-15T11:05:55
C005754,Arda Kaya,individual,M,1981-01-12,arda.kaya24@hotmail.com,+905384513884,İstanbul,True,False,2024-12-23T11:04:19,2025-05-05T11:04:19
C005755,Ali Aksoy,individual,M,2001-03-22,ali.aksoy22@yahoo.com,+905311710875,Bursa,True,True,2025-05-07T09:33:59,2025-10-18T09:33:59
C005756,Yıldız Otomotiv Yan Sanayi Ltd. Şti.,corporate,,,yildizotomotivyansanayi@yildiz.com.tr,+905301534377,İzmir,True,False,2024-08-04T15:44:45,2025-02-11T15:44:45
C005757,Selim Şahin,individual,M,1985-11-01,selim.sahin72@icloud.com,+90 538 343 2206,IZMIR,True,True,2025-12-26T16:36:26,2026-04-18T16:36:26
C005758,Fatma Keskin,individual,F,1982-01-07,fatma.keskin83@outlook.com,05478545044,Konya,True,False,2023-12-05T00:22:03,2024-02-29T00:22:03
C005759,Ayşe Tekin,individual,F,1970-05-18,ayse.tekin54@yahoo.com,5385257550,İstanbul,True,True,2025-10-11T22:25:42,2025-12-30T22:25:42
C005760,Fatma Keskin,individual,F,1979-06-24,fatma.keskin86@outlook.com,+905497968148,İzmir,False,True,2026-02-02T16:08:17,2026-03-07T16:08:17
C005761,Selim Sarı,individual,M,1975-07-05,selim.sari39@yahoo.com,+905548042816,İzmir,True,True,2026-04-01T17:10:49,2026-06-25T17:10:49
C005762,Murat Tekin,individual,M,1984-02-06,murat.tekin8@outlook.com,+905313399339,Konya,True,False,2024-05-05T21:12:48,2024-09-12T21:12:48
C005763,Gamze Çelik,individual,F,1983-05-23,gamze.celik@gmail.com,+905477667727,Muğla,True,True,2025-11-19T08:12:22,2026-04-21T08:12:22
C005764,Nova İnşaat Ltd. Şti.,corporate,,,novainsaat@nova.com.tr,+905471202941,İstanbul,True,True,2026-02-12T03:52:43,2026-05-19T03:52:43
C005765,Barış Öztürk,individual,M,1983-04-05,baris.ozturk27@icloud.com,+905576045331,İstanbul,True,True,2024-11-06T12:14:36,2024-11-19T12:14:36
C005766,Hasan Keskin,individual,M,1989-10-10,hasan.keskin@gmail.com,+905448818536,İzmir,True,True,2025-11-25T17:17:48,2025-12-16T17:17:48
C005767,Efe Turan,individual,M,1965-08-03,efe.turan@icloud.com,+905548475822,İstanbul,True,False,2024-06-08T01:50:03,2024-08-22T01:50:03
C005768,Yusuf Kılıç,individual,M,1980-12-29,,+905396949606,İzmir,True,False,2023-10-22T23:27:32,2024-03-09T23:27:32
C005769,Deniz Güneş,individual,M,1974-08-24,deniz.gunes@outlook.com,+905519819316,Mersin,True,True,2025-02-09T23:44:03,2025-04-17T23:44:03
C005770,Pınar Acar,individual,F,1973-09-29,pinar.acar@hotmail.com,+905469804636,İstanbul,True,True,2024-03-20T23:33:14,2024-08-04T23:33:14
C005771,Atlas Enerji Ltd. Şti.,corporate,,,atlasenerji@atlas.com.tr,+905429173185,Gaziantep,True,True,2026-01-23T13:06:01,2026-03-15T13:06:01
C005772,Mustafa Doğan,individual,M,1970-05-17,mustafa.dogan14@icloud.com,+905549830954,Samsun,True,True,2023-09-02T20:48:03,2023-11-11T20:48:03
C005773,Kerem Turan,individual,M,1982-11-04,kerem.turan49@icloud.com,+905303200768,Muğla,True,False,2023-12-28T03:24:52,2024-05-23T03:24:52
C005774,Deniz Güneş,individual,M,1993-02-07,deniz.gunes95@gmail.com,+905346543092,İstanbul,True,True,2025-08-27T05:46:30,2025-11-01T05:46:30
C005775,Cem Tekin,individual,M,1989-01-20,cem.tekin98@outlook.com,+905309315235,İstanbul,False,True,2024-10-03T20:23:16,2025-01-30T20:23:16
C005776,Ayşe Avcı,individual,F,1977-06-12,ayse.avci14@yahoo.com,+905383627475,Kocaeli,True,True,2026-02-12T09:07:02,2026-08-17T09:07:02
C005777,Ahmet Yılmaz,individual,M,1978-07-07,ahmet.yilmaz@hotmail.com,+905536697691,İstanbul,True,False,2024-10-17T13:50:10,2025-03-16T13:50:10
C005778,Kuzey Turizm Ltd. Şti.,corporate,,,,+905494234900,İstanbul,True,True,2024-03-21T15:10:41,2024-06-02T15:10:41
C005779,Merve Koç,individual,F,1979-02-11,merve.koc@hotmail.com,+905544722089,İstanbul,True,True,2025-09-28T19:50:39,2025-12-31T19:50:39
C005780,Yasemin Polat,individual,F,1973-05-07,yasemin.polat32@icloud.com,+905336851052,İstanbul,True,False,2025-06-15T19:54:00,2025-07-18T19:54:00
C005781,Serkan Kılıç,individual,M,2002-07-15,serkan.kilic73@icloud.com,+905356062755,Antalya,True,True,2024-05-22T00:10:10,2024-09-22T00:10:10
C005782,Kuzey Yazılım A.Ş.,corporate,,,kuzeyyazilim@kuzey.com.tr,+905412586536,İstanbul,True,False,2024-09-29T12:09:23,2024-10-16T12:09:23
C005783,Furkan Tekin,individual,M,1969-10-29,furkan.tekin@hotmail.com,+905487626832,Ankara,True,False,2025-02-19T04:58:42,2025-02-23T04:58:42
C005784,İbrahim Özdemir,individual,M,1978-06-17,ibrahim.ozdemir@hotmail.com,+905488570121,İstanbul,True,False,2025-01-07T03:38:07,2025-07-07T03:38:07
C005785,Gizem Doğan,individual,F,1989-07-02,gizem.dogan@gmail.com,+905543385460,İstanbul,False,True,2023-10-12T15:46:45,2024-04-26T15:46:45
C005786,Ahmet Sarı,individual,M,1993-10-24,ahmet.sari@icloud.com,+905531914968,İstanbul ,True,False,2026-05-05T18:32:37,2026-07-10T18:32:37
C005787,Furkan Demir,individual,M,1990-04-17,furkan.demir@hotmail.com,+905389312092,Antalya,True,True,2024-05-28T03:12:04,2024-11-08T03:12:04
C005788,Barış Çakır,individual,M,1999-01-30,,+905596776375,Adana,True,False,2024-01-15T10:25:29,2024-07-16T10:25:29
C005789,Kerem Polat,individual,M,1977-02-14,kerem.polat57@hotmail.com,+905505815214,Muğla,True,False,2024-02-22T02:16:40,2024-06-30T02:16:40
C005790,Eren Aslan,individual,M,1977-08-05,eren.aslan@hotmail.com,+905398220066,Ankara,True,False,2025-02-17T12:17:12,2025-07-12T12:17:12
C005791,Gizem Arslan,individual,F,1991-04-23,gizem.arslan@yahoo.com,+905486250663,Ankara,True,True,2026-06-17T02:00:12,2026-08-10T02:00:12
C005792,Esra Çetin,individual,F,2002-02-06,esra.cetin89@hotmail.com,+905499835786,Ankara,True,False,2023-12-04T02:05:59,2024-03-30T02:05:59
C005793,Ebru Çakır,individual,F,2002-12-23,ebru.cakir46@gmail.com,+905411041238,Samsun,True,False,2023-11-17T14:10:33,2024-01-13T14:10:33
C005794,Hüseyin Acar,individual,M,1978-09-26,huseyin.acar@gmail.com,+905368365913,İstanbul,True,True,2026-07-10T11:25:04,2026-12-22T11:25:04
C005795,Seda Bozkurt,individual,F,1975-04-09,seda.bozkurt@gmail.com,+905453762622,İstanbul,True,True,2026-05-08T01:33:17,2026-09-03T01:33:17
C005796,Serkan Aslan,individual,M,1975-09-28,serkan.aslan@yahoo.com,+905534460797,Antalya,True,True,2024-06-13T08:21:05,2024-10-26T08:21:05
C005797,Fatma Acar,individual,F,1990-11-26,fatma.acar87@yahoo.com,+905593258360,İstanbul,True,False,2026-05-09T20:59:57,2026-07-13T20:59:57
C005798,Hande Kılıç,individual,F,1991-10-25,hande.kilic@hotmail.com,+905398317214,Muğla,True,False,2025-04-10T06:47:02,2025-04-27T06:47:02
C005799,Deniz Bozkurt,individual,M,1984-05-27,deniz.bozkurt@icloud.com,+905487769028,İstanbul,True,True,2023-10-10T20:19:34,2023-11-09T20:19:34
C005800,Oğuz Öztürk,individual,M,1993-05-26,oguz.ozturk23@gmail.com,+905541632387,İstanbul,True,False,2023-09-24T01:50:53,2024-01-01T01:50:53
C005801,Selin Keskin,individual,F,1995-07-27,selin.keskin@icloud.com,+905517404531,İstanbul,True,True,2026-02-28T11:49:46,2026-04-12T11:49:46
C005802,Berk Yalçın,individual,M,1982-08-17,berk.yalcin@gmail.com,+905315651367,Adana,True,False,2023-11-29T12:43:37,2023-12-12T12:43:37
C005803,Selin Aslan,individual,F,1992-11-22,selin.aslan79@gmail.com,+905558738318,Adana,True,False,2026-07-12T18:22:02,2026-08-10T18:22:02
C005804,Derya Uzun,individual,F,1986-09-03,derya.uzun@outlook.com,+905336460902,Bursa,True,True,2024-09-06T01:37:31,2024-09-26T01:37:31
C005805,Berk Polat,individual,M,1982-08-24,berk.polat45@yahoo.com,+905552380168,Ankara,True,True,2026-03-25T23:02:03,2026-04-22T23:02:03
C005806,İbrahim Aslan,individual,M,1970-04-14,ibrahim.aslan@gmail.com,+905582363971,İstanbul,True,False,2025-09-18T10:03:27,2025-11-13T10:03:27
C005807,Selim Keskin,individual,M,1988-05-11,selim.keskin51@outlook.com,+905532718739,İstanbul ,True,True,2024-09-22T09:40:25,2025-04-01T09:40:25
C005808,Tolga Koç,individual,M,1981-03-17,tolga.koc35@icloud.com,+905544036632,Ankara,True,False,2025-02-06T05:29:05,2025-05-29T05:29:05
C005809,Elif Turan,individual,F,1988-06-17,elif.turan@gmail.com,+905482335045,Mersin,True,False,2023-10-28T06:56:46,2024-01-30T06:56:46
C005810,Ayşe Bozkurt,individual,F,1984-03-08,ayse.bozkurt@yahoo.com,+905339447249,Ankara,True,True,2025-05-17T07:15:52,2025-07-15T07:15:52
C005811,Hande Yıldırım,individual,F,1991-02-24,hande.yildirim32@outlook.com,+905577832855,İstanbul,True,True,2025-10-14T14:02:45,2026-05-01T14:02:45
C005812,Nur Şimşek,individual,F,1997-02-03,nur.simsek20@gmail.com,+905414269431,Ankara,True,True,2026-03-18T09:08:59,2026-06-21T09:08:59
C005813,Onur Şimşek,individual,M,1969-02-26,onur.simsek@hotmail.com,+905469493317,Samsun,True,False,2025-07-17T07:39:08,2025-11-24T07:39:08
C005814,Beyza Yıldız,individual,F,1997-02-24,beyza.yildiz@yahoo.com,0554 451 16 79,İstanbul,True,True,2026-06-14T08:04:49,2026-12-01T08:04:49
C005815,Halil Ünal,individual,M,1982-01-17,halil.unal73@gmail.com,+905397587586,Ankara,True,True,2025-12-18T01:23:28,2026-07-04T01:23:28
C005816,Burak Polat,individual,M,1978-06-23,burak.polat@gmail.com,+905452173359,Bursa,True,True,2025-02-08T16:34:37,2025-05-05T16:34:37
C005817,Hüseyin Kara,individual,M,1982-08-29,huseyin.kara at hotmail.com,+905385416401,İstanbul,True,True,2026-01-02T03:38:19,2026-02-01T03:38:19
C005818,Efe Yılmaz,individual,M,1980-06-28,efe.yilmaz@hotmail.com,+905584659259,Ankara,True,True,2023-09-06T00:09:39,2023-10-11T00:09:39
C005819,Umut Özdemir,individual,M,1986-05-21,umut.ozdemir@hotmail.com,+905338764306,Izmir,True,False,2025-08-29T00:05:19,2026-01-26T00:05:19
C005820,Kaan Ünal,individual,M,1994-01-01,kaan.unal@gmail.com,+905414460428,İstanbul,True,False,2026-08-16T12:29:55,2026-09-30T12:29:55
C005821,Mehmet Uzun,individual,M,2001-07-15,mehmet.uzun@hotmail.com,+905428927315,İstanbul,True,True,2024-12-04T04:09:53,2025-06-07T04:09:53
C005822,Furkan Özkan,individual,M,1990-09-07,furkan.ozkan25@outlook.com,+905561179718,Ankara,True,False,2023-09-24T22:54:47,2023-11-30T22:54:47
C005823,Arda Aksoy,individual,M,1982-09-02,arda.aksoy@hotmail.com,+905526038416,İstanbul,True,True,2026-08-14T06:55:00,2026-11-29T06:55:00
C005824,Onur Doğan,individual,M,1967-02-24,onur.dogan47@hotmail.com,+905464441555,Konya,True,True,2024-02-15T21:08:57,2024-06-22T21:08:57
C005825,Damla Yalçın,individual,F,2002-06-12,damla.yalcin@hotmail.com,+905585744836,İstanbul,True,True,2024-11-23T08:32:54,2025-05-11T08:32:54
C005826,Berk Doğan,individual,M,1995-10-19,berk.dogan39@outlook.com,+905435089604,ISTANBUL,True,True,2026-02-14T23:55:43,2026-02-19T23:55:43
C005827,Halil Öztürk,individual,M,1983-05-08,halil.ozturk84@hotmail.com,+905551588869,İstanbul,True,True,2025-01-01T12:21:18,2025-05-12T12:21:18
C005828,Ayşe Bulut,individual,F,1996-11-23,ayse.bulut37@hotmail.com,+905317232238,İstanbul,True,False,2024-09-24T15:57:30,2025-03-16T15:57:30
C005829,Gizem Taş,individual,F,1970-10-18,gizem.tas81@outlook.com,+905426357334,İstanbul,True,True,2024-04-15T13:41:34,2024-08-14T13:41:34
C005830,Ufuk Tekstil Ltd. Şti.,corporate,,,ufuktekstil@ufuk.com.tr,+905382424348,Bursa,True,False,2024-08-06T09:30:49,2024-12-03T09:30:49
C005831,Arda Polat,individual,M,1997-12-11,arda.polat68@gmail.com,+905559417326,Konya,True,False,2023-12-14T14:48:17,2023-12-14T14:48:17
C005832,Selim Kaya,individual,M,1987-04-17,selim.kaya89@outlook.com,+905517886639,İstanbul,True,False,2024-08-24T17:31:54,2024-11-09T17:31:54
C005833,Ahmet Ünal,individual,M,1988-11-26,ahmet.unal6@gmail.com,+905476715620,Ankara,True,True,2024-02-17T01:28:32,2024-05-24T01:28:32
C005834,Berk Özdemir,individual,M,1980-05-28,berk.ozdemir11@yahoo.com,+905383364025,IZMIR,True,False,2025-10-29T04:25:29,2026-01-03T04:25:29
C005835,Mehmet Sarı,individual,M,1986-01-03,mehmet.sari69@yahoo.com,+905485172156,İstanbul,True,False,2024-05-29T15:37:08,2024-10-03T15:37:08
C005836,Ebru Uzun,individual,F,1994-06-24,ebru.uzun@icloud.com,5391928366,Ankara,True,False,2026-08-08T06:41:04,2026-12-30T06:41:04
C005837,Selin Arslan,individual,F,1985-03-02,selin.arslan32@gmail.com,+905377241711,Bursa,True,False,2025-07-27T10:33:22,2025-10-08T10:33:22
C005838,Ayşe Çakır,individual,F,1986-06-19,ayse.cakir@hotmail.com,+905571681585,İstanbul,True,True,2024-12-24T22:05:37,2025-01-25T22:05:37
C005839,Zeynep Aksoy,individual,F,1970-10-12,zeynep.aksoy@gmail.com,0557 939 12 48,Ankara,True,True,2026-08-13T01:28:04,2027-01-19T01:28:04
C005840,Ali Ünal,individual,M,1974-09-15,ali.unal1@yahoo.com,+905348833054,İzmir,True,False,2024-11-29T22:34:08,2025-02-18T22:34:08
C005841,Melis Sarı,individual,F,1986-07-19,melis.sari83@yahoo.com,+905406421760,Samsun,True,False,2023-11-18T18:16:41,2024-03-23T18:16:41
C005842,Hüseyin Uzun,individual,M,1971-12-01,huseyin.uzun1@gmail.com,+905524749198,İzmir,True,False,2023-09-19T19:20:39,2023-10-04T19:20:39
C005843,Murat Ünal,individual,M,1989-09-06,murat.unal@yahoo.com,+905434929187,İzmir,True,True,2024-01-30T02:10:31,2024-03-18T02:10:31
C005844,Akdeniz Teknoloji Ltd. Şti.,corporate,,,akdenizteknoloji@akdeniz.com.tr,+905511060383,İzmir,True,True,2024-09-26T21:47:45,2024-10-22T21:47:45
C005845,Kerem Sarı,individual,M,1986-04-05,kerem.sari@outlook.com,+905344453049,Ankara,True,False,2026-06-23T08:14:36,2026-08-31T08:14:36
C005846,Arda Yıldırım,individual,M,1987-11-21,arda.yildirim40@yahoo.com,+905457892412,Adana,True,True,2024-10-22T14:25:56,2025-02-20T14:25:56
C005847,Global Yazılım A.Ş.,corporate,,,globalyazilim@global.com.tr,+905473394387,Izmir,True,False,2024-01-13T17:28:58,2024-05-21T17:28:58
C005848,Ufuk Sağlık A.Ş.,corporate,,,ufuksaglik@ufuk.com.tr,+905573127161,Antalya,True,False,2023-11-23T03:05:44,2024-05-23T03:05:44
C005849,Ece Aydın,individual,F,1989-01-24,ece.aydin77@hotmail.com,+905531818242,Antalya,False,False,2026-05-13T21:25:59,2026-11-04T21:25:59
C005850,Ceren Aydın,individual,F,1967-06-18,ceren.aydin90@hotmail.com,+90 540 301 7112,İstanbul,True,False,2025-07-05T00:28:25,2025-07-24T00:28:25
C005851,Emre Yıldız,individual,M,1977-04-04,emre.yildiz@gmail.com,05474511585,İstanbul,True,True,2024-04-30T03:00:34,2024-08-17T03:00:34
C005852,Meridyen Turizm Ltd. Şti.,corporate,,,meridyenturizm@meridyen.com.tr,+905588767148,Konya,True,True,2024-02-05T17:31:00,2024-07-10T17:31:00
C005853,Murat Avcı,individual,M,1981-08-07,murat.avci77@gmail.com,+905576706779,Adana,True,False,2025-06-19T07:08:39,2025-10-29T07:08:39
C005854,Emre Çetin,individual,M,1982-07-03,emre.cetin88@outlook.com,+905389877731,Muğla,True,False,2025-12-22T03:09:16,2026-03-02T03:09:16
C005855,Hasan Şimşek,individual,M,1988-08-27,hasan.simsek@outlook.com,+905395666229,Bursa,True,True,2024-03-18T05:27:43,2024-09-17T05:27:43
C005856,Kaan Turan,individual,M,1977-03-17,kaan.turan86@icloud.com,+905525996986,İstanbul,True,True,2025-02-05T13:16:16,2025-03-26T13:16:16
C005857,Ceren Yalçın,individual,F,1978-01-28,ceren.yalcin@icloud.com,+905484957019,İzmir,False,True,2025-12-16T22:40:48,2026-05-21T22:40:48
C005858,Halil Kurt,individual,M,1985-04-11,halil.kurt@hotmail.com,+905547339877,ISTANBUL,True,False,2024-07-21T10:32:04,2024-11-11T10:32:04
C005859,Kerem Güneş,individual,M,1983-10-28,kerem.gunes14@outlook.com,+905342600224,Gaziantep,True,False,2024-02-01T10:05:12,2024-07-11T10:05:12
C005860,Dilara Özdemir,individual,F,1975-08-10,dilara.ozdemir46@icloud.com,+905344267677,İstanbul,True,False,2024-01-01T02:55:59,2024-01-09T02:55:59
C005861,Meridyen Lojistik A.Ş.,corporate,,,meridyenlojistik@meridyen.com.tr,0 (549) 764-8593,İstanbul,True,True,2026-02-15T06:02:00,2026-02-20T06:02:00
C005862,Berk Bozkurt,individual,M,1986-12-02,berk.bozkurt@gmail.com,+905574578135,İstanbul,True,True,2025-03-11T02:56:35,2025-07-20T02:56:35
C005863,Selim Kılıç,individual,M,1982-07-22,selim.kilic28@hotmail.com,+905443963304,Ankara,True,True,2025-12-15T22:48:25,2026-03-10T22:48:25
C005864,Ahmet Özdemir,individual,M,1999-08-01,ahmet.ozdemir1@gmail.com,+905469349844,Konya,True,True,2025-03-06T16:33:08,2025-08-22T16:33:08
C005865,Oğuz Kara,individual,M,1977-07-11,oguz.kara@hotmail.com,+905329671425,İstanbul,True,False,2026-01-25T03:45:46,2026-07-13T03:45:46
C005866,Cem Polat,individual,M,1996-10-03,cem.polat@gmail.com,+905498731576,İstanbul,True,True,2024-03-13T09:50:28,2024-04-26T09:50:28
C005867,Nova Otomotiv Yan Sanayi A.Ş.,corporate,,,novaotomotivyansanayi@nova.com.tr,0530 419 13 72,İstanbul,True,False,2025-09-23T06:42:36,2026-03-20T06:42:36
C005868,Tolga Çakır,individual,M,1988-04-16,tolga.cakir@hotmail.com,+905527609581,İstanbul,True,True,2026-02-27T00:29:03,2026-06-29T00:29:03
C005869,Gamze Tekin,individual,F,1977-01-09,gamze.tekin@yahoo.com,+905463110566,İstanbul,True,False,2026-04-12T21:09:54,2026-08-09T21:09:54
C005870,Pınar Aslan,individual,F,1987-06-30,pinar.aslan@yahoo.com,+905356899776,Ankara,True,False,2023-10-09T02:29:29,2023-10-24T02:29:29
C005871,Aslı Koç,individual,F,1998-04-16,asli.koc21@icloud.com,+905409432219,İstanbul,True,False,2023-11-14T11:37:28,2024-03-08T11:37:28
C005872,Serkan Öztürk,individual,M,1993-05-12,serkan.ozturk@outlook.com,+905444464998,İstanbul,True,True,2025-12-08T11:14:20,2025-12-27T11:14:20
C005873,Yusuf Keskin,individual,M,1977-08-07,,+905505687126,İstanbul,True,False,2025-06-23T04:56:58,2025-06-26T04:56:58
C005874,Sude Doğan,individual,F,1979-12-05,sude.dogan90@outlook.com,+905499020744,Ankara,True,False,2025-03-08T19:32:47,2025-07-02T19:32:47
C005875,Kuzey Otomotiv Yan Sanayi Ltd. Şti.,corporate,,,kuzeyotomotivyansanayi@kuzey.com.tr,+905457144006,Denizli,True,True,2026-07-24T09:42:25,2027-01-31T09:42:25
C005876,Ebru Ateş,individual,F,1977-01-27,ebru.ates68@yahoo.com,+905467908866,Ankara,True,True,2026-07-31T17:17:46,2026-11-14T17:17:46
C005877,Atlas İnşaat Ltd. Şti.,corporate,,,atlasinsaat at atlas.com.tr,+905456965392,İstanbul,True,False,2024-05-14T02:22:57,2024-11-20T02:22:57
C005878,Dilara Korkmaz,individual,F,1998-09-16,dilara.korkmaz82@icloud.com,+905418074656,Ankara,True,True,2025-07-01T10:59:41,2025-11-03T10:59:41
C005879,Burak Çelik,individual,M,1994-02-11,burak.celik76@outlook.com,+905329465458,Denizli,True,True,2023-12-02T09:54:54,2024-03-11T09:54:54
C005880,Melis Kaya,individual,F,1993-07-19,melis.kaya37@icloud.com,+905422855522,İstanbul,True,True,2025-12-01T05:29:16,2026-05-24T05:29:16
C005881,Hüseyin Yıldırım,individual,M,1997-11-28,huseyin.yildirim@hotmail.com,+905397544065,İstanbul,True,False,2023-10-12T15:36:45,2023-11-20T15:36:45
C005882,Global İnşaat A.Ş.,corporate,,,globalinsaat@global.com.tr,+905382598328,Ankara,True,True,2023-12-07T12:14:25,2023-12-17T12:14:25
C005883,Marmara Danışmanlık Ltd. Şti.,corporate,,,marmaradanismanlik@marmara.com.tr,+905417328760,Gaziantep,True,False,2026-08-04T00:04:22,2026-09-12T00:04:22
C005884,Kaan Özkan,individual,M,1974-08-13,kaan.ozkan@hotmail.com,+905594865361,İstanbul,True,True,2024-09-21T09:15:58,2024-12-02T09:15:58
C005885,Furkan Çakır,individual,M,1989-04-21,furkan.cakir12@outlook.com,+905579516771,İzmir,True,False,2025-10-10T08:04:13,2026-01-04T08:04:13
